,Total abundance of ASV,Maximum abundance in samples,Number of Samples
23ed7e9cc6025b2ddd06bf4435348b64,72,72,1
6b5f5f106f418e798d129eb36007f39c,72,19,5
868e176ef69a751d46b7713cf3cbb969,72,36,3
e9eda86b75bc6f0a3cb337c01fa447aa,72,40,3
9965cd59f2ccbe812d5e4e4d285a4d50,72,37,3
2004c91ef6f3ffad1254baa0f3d20f85,72,72,1
9904f28a852cf4851f5f948f94f341d8,72,72,1
ea5ade841f1ff1fddea526fc6f9a1e30,72,54,3
f5376125205db707db514b27250419e6,72,72,1
890f4d90405a21aca1b66ac6d6b98622,72,72,1
faf0918c4ea4c74cab2dfb92c3a49b6d,72,51,2
948485e9239d2287d52d5a23ab16c8a7,72,72,1
50c854a05d4daacf632d8fbd90994ece,72,48,2
1df58f54480346779d8ac8034316e79c,72,72,1
d9f98b0235bc8ab918874627401caf2b,72,72,1
ba7cf058b5a23d18ab7ad93613310d5e,72,72,1
418646dda885c5eb40ca13618d461ac3,72,72,1
7a05ef523c18898a77ebe677c37ab61e,72,72,1
88b39738b106a519d4b5d174d40062f7,72,36,4
22dbad4f614f2648501eafbe9cd7f5a6,73,44,2
6e750776e956b92079086d54f2277fcc,73,47,2
b1a94c6f27fd36f680a52e64ec2a7338,73,73,1
eed5d4958e8d28cb141238b42d8a1ef9,73,73,1
9f33f0d2a2148a4c2c43ba2387a2917e,73,73,1
f5f9613cc72301e772e3d4438c0ef039,73,73,1
8da4ff8f75cef6bf81c7d074ebde68d1,73,37,3
4cc476a7efa806f4d62f16a426c4f366,73,73,1
ea59f30b3307a52f3aa115524240542b,73,73,1
1e0ccde6a61e1c52ad025848d48eae4d,73,73,1
f933e3ac164f1e810fdb44b5f428cb17,73,52,2
6403b8547598a448939e7092841c87ce,73,45,2
6bff446b6bc8aeb01bd28aaa7df15b59,73,73,1
a03aec0fea95c92afac8f0a31ea76546,74,74,1
124d48bf8fdccf3e6226e3aa49cc1ea5,74,74,1
6a218ec5ad71332d810cfb1a29fc0c15,74,74,1
5216fb90d284cbff25ce15b989319787,74,39,4
d655017a29974a8fddd9f3665632b726,74,58,2
6206cbd42aca0acaa86408f262c833b2,74,74,1
03978570d8c97ee29f2eed8e822a2d1d,74,74,1
c790747e5697501bea7d4282ebe3e85c,74,74,1
b5cf1eba104a3c2e6d3403a27d14aa05,74,35,3
ba80d259ca88c9e88113025a686457d6,74,29,3
eec475d18281b84ea7634bd1b9f3380f,74,74,1
839669c90cd46bed2eafc4c26434777a,74,74,1
3c3c1ddd9873ce65710137a35601e7c9,74,74,1
6806b44812e0c7b0c045671407137f5c,74,32,3
83d5003f2e4ec1c027764a8436671ea0,74,74,1
3c2ac24498c2d5e2d20ed95ee0609091,74,74,1
8bc4c4dd1babfd4699d5a5dabdc26071,74,74,1
85abf76eb89658af1f1e6ab0fdf1e812,74,74,1
b7b132fe05ddbc52b8d4db01ec5a9107,74,74,1
61d31a1232f6f8335c412898e240ce70,74,74,1
b44fd315545f6a84120dbf19f57afeee,74,74,1
58009ffb1b427f43cb6398075e83b0a2,74,74,1
aa045c97ce1ab0452267cb6134469672,74,74,1
d849a329fbea4fc0c5df7cb964e40df7,74,47,4
16215966ce6bbaf83586784c6e86eadb,74,74,1
47f9e88bc32fb35ce922b201bb77bbe6,74,74,1
576109c9b594ef151ddcf07ff419121e,75,75,1
93905d245afa9e60ebaa4f3b77e4bca3,75,24,4
2b9ca3d740df12d5f3ecd28a03c9a9b1,75,58,2
e8ce811f87d39593e419f0ca1b9cc25f,75,75,1
63e959620aff94c12f74d052e307baa5,75,38,3
1b1c78f80d5fd6c1797b8e607e46eb89,75,75,1
303c35c6fbbf0b8e8cf587464260ad73,75,75,1
c40725268b56f6acac613b825120c854,75,49,2
af8fd2b32dc54ce181da3eacc01a5209,75,40,2
b16763de55587babc77156757042f95d,75,40,2
2d94ca11808ddd0bf5eaca0b318f4478,75,75,1
f9a93c88652a666a902dca27a852b0ed,75,27,4
0fc56ad68aaa035e57811ee55baaebcf,75,49,2
a46d61b2243cf3f166ed0eb0cc23f145,75,75,1
0b5350f7d7888c8ebe079e221dc21969,75,51,3
b56d06f481c236ba54f788d698755e86,75,75,1
db2e5840fb9e2781486faec80227dbaa,75,75,1
420fa15af0622194adcbe7f5815a6948,75,75,1
9e5cc64f61c2ae546a575ffd8703d121,75,75,1
8269a8312067924036884806db28f126,75,75,1
b78f774a50b434b9f5dcda2d4063f829,75,54,2
1e029f6e0a2ac71bd00330b635a620fc,76,24,4
cc1160a0cf13c7f5b06ae782a3ab0871,76,29,6
8237cbd83a8fe04b92619dae8a1f84bd,76,45,2
ca29da5d007bea974d4f4ce75e525ca4,76,76,1
6b90c5bfffb192f17041efd666cb0363,76,76,1
8b53814f254476be64ede5d62f245265,76,46,2
01dd06edde6ba2795a94f3c2e6c47541,76,48,2
03441ec6d9d461ae52abb18edac2bfec,76,76,1
ff9198be29b75c0a260af52870b47e7c,76,61,2
c795210438b693e0965272f15794c20c,76,76,1
8a4f8b94e49d2af99470e0aee5b8be5e,76,76,1
c2b0046a1c1e8ef84b0561941c41a26c,76,76,1
2b4ea14ebb15c239943f2f68b8469822,76,64,2
acb2b3b96888315117f41fc2f5d1d884,76,76,1
49c34532514249fee9fdfb599331634e,76,76,1
4fad991945dfd1b9ea8940b889cb1f66,76,76,1
64dbffa8c7ff9b71c414d9f58637474f,76,76,1
1db3229c87b26bf13ffba9173f3daed7,76,76,1
486d850903e04787e1cee49275119026,76,76,1
0909a88ed061035a65ab59118dede15c,76,76,1
753760bbadfc44001249d219ea2fe91f,76,76,1
9dce2248bb75ce2b5834408d828341dd,76,76,1
30f6f637d5d9427b54c133a8f26c26e4,77,77,1
b2563040f81d5f6141e0c857b938d594,77,77,1
00ed15a96b4ccf8ad69b49d1032e8520,77,77,1
73e71cb63a64db5ca3bf2e5e3b9e5274,77,77,1
6901cd3ef1a6eb1defc417310a68bdf4,77,40,3
2cb31acf01ac4a76be5b094f7b826b6a,77,77,1
2510067e4c8bddc9fde1d21181bc221b,77,77,1
b0ccbaa242e6e95ffaf8a7a690a5c790,77,40,2
bf0add5d60ec602ced8ba6792c27fc03,77,77,1
8ff7f3e332c20d6cd960d9df505a1a75,77,77,1
5f1cbe012aff370dae0a90191c7c1c43,77,77,1
d6423778880e82f670f4e4642a567895,77,61,2
9d22b859482ae082dab8c4b5a8a0bcb0,77,77,1
7fc3adb250ee02cc9c32ec35f6378f9b,77,77,1
ae829a9360bcc8c5e281fb189f3791b0,77,77,1
996c41d11457d78e96b35948a5976166,77,77,1
3ca833a42024c3f7d58371e4e2e7d65b,77,77,1
aecbf3addf2f4bca7b52d4e3de59f5c8,77,77,1
31de38e36d9929f8022723ec359c2a8b,77,77,1
6ad0914bede53eaa90ca82d41dd936ed,77,77,1
42534f937ade89b583fb6d62a2e17f32,77,77,1
e90fe7972781c3ae5d15c274e94b625f,77,77,1
b26139c854a5f9259643e48e0e9038cf,77,55,2
d5e45d8e334071142e62de43ae0246a9,77,77,1
80bcfb2af9857614651ba82211d985de,77,68,2
0daf3e437ffba380eaa1062679e760f3,78,78,1
c8dc3ba1acfd7236075e11dbf30fc133,78,78,1
42d52a794f4e1d397d139a7b3f29880f,78,78,1
f6d8f3590c5df0a463c6d84ab6d207b3,78,78,1
8cc04d4bd4ba4b25412a95613e449fa2,78,78,1
d5badd742b74358aa3a886598200470f,78,78,1
50b1a82ca93cd7f5561121869e6a2f2f,78,78,1
a98e56afaffcafc44cbd5d52a0dd14dd,78,78,1
6e9b1ea3553ba69d1979d293610c8ab8,78,78,1
a2c2bd27577f9d7128650b084d2dad2f,78,78,1
b23d6c1f89f8057ce1bb1cd7f77cd595,78,78,1
ad4488d437bc796c678fe36d80975865,78,78,1
84a5077bae4cc74de69ed402155c8e45,78,42,2
513097b29441e75ba38e8ea9c2208517,78,78,1
80f6c1f217346ec3208a0b5d82853d08,78,78,1
f6e4dd802ca312b75a3e6abb59c1caa4,78,78,1
62355026919d492b82d47078a2e6632e,78,78,1
b4df845166f85bc86b126210b40e1da2,78,78,1
9c621112b9f57520b7bf104af2184948,78,59,2
7c521fcf42ab49f5bf3f72ffcd0c09e4,79,79,1
45cc48a44c6be9bd1721bf4945d0e994,79,79,1
3f311ad5d7d703e6a437af4f135aa606,79,79,1
4a3337054b22bb141721956849e53859,79,71,3
c85a43115981e336b134e441b3c81288,79,79,1
b45b16da09de3a271997a69299cba89d,79,25,8
0636b93763c74809685dc90b16862d8b,79,39,3
cb6a85df16c469f6bb4ad8e68a179c1e,79,30,6
59543c499208e60f472e8a00391f997b,79,79,1
fe33a9dcf1426d8591958d4d1f725f62,79,24,9
b95399cfe240df4a5e74017a3e24ef09,79,79,1
db725773d3b853e99fd08f8213f58732,79,79,1
96c41168ea73511d08046da143dc45ef,79,79,1
976397828d160c175c8165cc47fed26f,79,46,2
cf2f5ff566414a03155fd407b09a9460,79,79,1
d5adf8cdc359da55892e42bf3bd28e4f,79,79,1
880803b1b7556fef59dc4fcc818890fa,79,79,1
b057cd926bac5c45b7133e3a97b352ef,79,35,4
784459103f0a6aafc6fb468c4b66ec41,79,52,2
5e54fc03dd4f8d92ec4be2576cc76264,79,79,1
c5be0a39210595ff885c6d44a3caf96a,79,79,1
90f29ad6e8c95b138899166f9e9e968e,79,31,4
fd1b82001be1c98535aa829da3b6dca6,79,36,3
2af7ef6752e7828b194bf6ccca08ed0f,79,79,1
776f710efd8a8ca4ae32de398b100036,79,33,3
d1101a9ba3a2e23d6caf4b6d12dfd1b1,79,79,1
2923bf29fc6d94e1f5a0454b403e0011,79,79,1
da6d9bb462a6f3bac1264995093f0498,79,79,1
64ec70ce51e5d501437d618b6bd2556f,79,79,1
ba7264684e8bf6653d46150f1d747bad,79,79,1
53efea27f7b876678422249aa8a903c4,80,26,5
f2fe43510c4ea7f0d200c6bf576312d1,80,45,2
a341ecac1f77d81f7b65dbe1d672ef67,80,25,6
afc74fe647dfa6afe8ae95f958192a34,80,80,1
b4cb1e3179a726774ef7b685e6ff1882,80,80,1
e095f3d96b221b0c1183be85abf6ecc5,80,56,2
a662773b07b4199c291a0a2f100c0b37,80,32,4
95b7f918495795c349c8bd30f1442f81,80,80,1
9c88a8b9c994729f85144ab93f3c6813,80,46,2
a790cef8679853d955ddecb8a747f67f,80,80,1
39b6deb515aea514cd68b33227f7a12a,80,80,1
f2a8346ea8b996c9415e24f47fb3f12f,80,46,3
080496d445607d5b62efd8a8e1ce9164,80,80,1
d0e580f5652b1393d08cc67ff9a64789,80,80,1
99f260ef525e6e9326957fb71d0b9653,80,80,1
d1f58183b431df47042f16f358fb8842,80,26,6
3885580ab0a0b937b784b64c9111f3c0,80,20,6
e3678f127eb34e71d3dedce769b1bc25,80,54,2
8656b46f8395e03ec9643488d3e75ae3,80,80,1
220e27eab40b4b626f4faf74e0fdc7d4,80,47,3
5dae4f29eba9ab5029507bc06db3ee15,80,80,1
cc372d89eca6995ede41a47c01b12412,80,35,3
e315ec50147b9c688724ee6a689c3572,80,80,1
98d56bdce218b393a74dc9ef061f05fa,81,69,2
96c7bd1db7c3820eccdad9f13176a0f0,81,28,4
78d294697f5cfb1a5c0ff48ecc8afb05,81,81,1
f0cc4b8142f49cf79ace101f237fd8f8,81,62,2
7a24ecd30bbe31de1bfa21d21d3480c3,81,43,2
7f08afc0c886546571b891bd272ef06b,81,81,1
b96a3ca03e71e13cf1eed57969a4c1d4,81,81,1
f86709f7c1ecbc20e85b2d826f3596d6,81,81,1
fb0cd0488465399efc0c88205c5e2575,81,52,2
6d28a13c6d071bc14e5b33517b4588d6,81,36,3
68626ae68a91137cb6c8831905b434b3,81,31,4
100b586d1aaef84a1f97fb9a58c76ef3,81,28,5
986bff2ee75904ce267b71afcee0c28d,81,61,3
cc0c957aca6873ef968335af0054fb8e,81,81,1
78211c84afbb72e5abbd64128a78a6b2,81,81,1
cf9dce4c804dc44bd99805870ea845ea,81,32,6
7d9533603d758ef869f42466ce2e013d,81,54,2
485debbf6ee6bfde5433c1222a88f745,81,81,1
341acfbd3e1936f92fd096d556889cef,81,28,4
538518a3172285e481be6b265e493b68,82,40,4
5bfb1fe92abb07a230d8e673702fc08a,82,42,4
ff71388cfeffcf57726fd0bd822b9ab0,82,38,3
6c9f8455322d15bab1277b3479e5059c,82,69,2
478a699111b76476391d43ed6e1394d2,82,44,2
9e12c73fe08eef5f2d20597f259babf8,82,50,2
89924c5373e593ed5e4856040bf2e9f2,82,82,1
a9a3de436f1bd6b2df96aa87916e2f41,82,82,1
64d68b82f40c04d67eca33b93228a74a,82,82,1
06d58d07d64507aeb4d51bf4b2b497db,82,59,3
6f889183f543767c366aab6b036a4d1e,82,82,1
e9b747bbe2fe0911f9c42f3564cce2f7,82,45,3
fe770de60e1012875d537a593b0f3378,82,82,1
4c1f375b8460963dab72beef1e341372,82,82,1
f8cc8281ca3b917f5faee1d6e712da55,82,82,1
21547ae3406e13d9762d39f96dba63a5,82,82,1
2684babc5bcdbb62e691c9ad915e1a03,82,82,1
82c0b303cec5c7785aaf87a7cd22b0ef,82,42,2
b77812599efc442cb4664ffa2c802fc1,82,82,1
2d153a849b372e62603b4a842adfb3d1,82,41,2
8ef3a11159e526b8b201674e98f0b6e3,82,37,4
966f9d7bbd98708cebc875b78a45a403,83,29,5
20cc56b8506400d879b8a84c1c3583b2,83,83,1
742ed9eecfff7f80ff038f06c73c4c79,83,83,1
3331f1dd4246e6609a582f889f797dc5,83,61,2
b14a4f3a70fbbac4f2b7f7692395b150,83,35,3
1bf5e6efa5109658a636b7c878d94f03,83,57,3
572c68eec1b91a3c77727a6e8aaa78dd,83,53,2
09aca09fe43b49308cc397ac110be414,83,36,3
3811b7575853207e98317e55f76c8a43,83,63,2
9631c27fd925f331b62d5dc4c5097a92,83,83,1
390dcd6c7d8bfeab82e3d144b820ca36,83,83,1
6b24fa1bbf3e088797a0488a1f88e9a8,83,47,2
2a8989814a495717f9b5dded80da1916,83,83,1
0c40644900bcd40f03f7f348991e1b3b,83,83,1
06ca2de8381ccd3309459c8b5354deee,83,83,1
e3cbde728084cfcd07f33e7a7b653cf7,83,27,5
97572c642744c566e13e09bd8dce0667,83,47,2
7d2dbf02bf0b2a64f0c623588f034f8e,84,84,1
cb2c6c047e4e411ed8ae5fc73be219fd,84,81,2
25290edfa60759c32d91418ad7dd8b11,84,84,1
3acedb1040fe1ef4c16ac49414317341,84,84,1
98ea30a4f568cbe17c03e4a3c90b15a5,84,26,4
52e326a243c9fa2798b8550ff4195b5a,84,26,5
c40b960fe7cd2b4c8c8587ec4c441b71,84,53,2
e18baedec86940af5a283bb1868bc1a9,84,84,1
200b724b893a522550ba8d5a52ff33d1,84,84,1
86950af33e7973dcc6e9a53d98014aa6,84,45,3
6f3307908f005aeab7fb5b7432c2ab2f,84,45,3
a0667d7b1a406796b901c1bca671e894,84,84,1
f5c4a99b2fe1f096cad90c318753ef49,84,29,4
c389947647d920050318c2033b0293c7,84,84,1
f139633db0dd0ed65c7c1a038b32195d,84,84,1
b92460a0d4328c0d99242eab9367d0a8,84,50,2
c76ab37b59821fc05dc8a96bbb9fbe35,84,84,1
6c251dfe61bf2abf19e8c22e78b45a76,84,39,3
c6715a41f1c3105f52fcfd354aaa4271,84,84,1
29e9ba154fffe9e5c3bbb2c19342b583,84,42,3
b8505a9f03cdee83c96a8c42e3d620b4,84,84,1
ace359896bf48705f4c7adc95808075d,84,84,1
69b104c733a2a2708e94da9150b467e3,84,84,1
a1abd65861048e7be55b7322b16484d1,84,84,1
26081ac6f127eba5d779fe5f73de46f8,84,84,1
df374dcc14f8e77e88dfa3ae5dbc61cb,84,84,1
b07cefb64f0095c662747c04a6513228,84,39,3
f5a2d848104bffcdf46126519e5098ed,85,59,2
f90064af000250916c967756e33b81e6,85,57,2
0587b2782bb95679f143dda111f6193f,85,37,4
6d9741ce93862349fb51853103fca8d5,85,85,1
a423bfb999d32ffc2a7f6b249b1cb8b0,85,52,3
3d6d97ab5ebbd8abc905c3961d34819e,85,70,2
d24eb900c0f4093ddd383c6f41fc515f,85,30,3
43169ea7bdd3b29fd56c3f83105f7112,85,85,1
ed65d9dee2c7e8d6c9b7bf6e7a957f0c,85,85,1
80399f7a3d95c41d0a8629e606517f8a,85,85,1
95d214f74fa5987f5d42d7afbffcab8f,85,85,1
369bb9d6937b335dbd8ca83054254c6d,85,85,1
bc7e5c90600dbc1492be9399f22000b2,85,85,1
60543ff9ccb8cb1bf22076de13dc67ea,85,85,1
8ac8a96631d0f4a5501b189dba0a59f8,85,85,1
43129164294a270e9af69ad75c608bc5,85,85,1
1c35e6060de330af17f0d038476a155a,85,85,1
43adb8b87a9e7583e133cbc3d355613a,85,85,1
4e89b0b1ed6836a4293de5422099d376,85,52,2
69ada8c836c02effd70dc0a6e7b0f150,86,86,1
bd7106561831b874bab1504791dd578a,86,86,1
b8f77bb8c0bd7b0a7f2bc690f747b80b,86,39,3
45b23d2f6ba843f459f045c14e8b0e96,86,86,1
983b980f8098471cebf4e912a03361c5,86,86,1
250e754c2aab269277d583c5d12a3629,86,36,3
80377f2b4bad8155ca670018325b3607,86,86,1
e7e05bee9ef6a164de9ddabe30e15109,86,52,2
93d4d88535a55e5b08fa64808cf456b4,86,86,1
9ca28de8ce41926edf4217b177b6c9f2,86,86,1
de64ec9eed64238207977985dab91126,86,86,1
352c3ae53a000d7dd1c4c3f9931857ec,86,32,4
fd24438a2fd41def30c9f0045ef6ffbe,86,73,2
bf4a75ccf6709f957b49e0a9c3455d03,86,45,3
919edbd21b645d7a88c23ddb759128ba,86,86,1
0cff603bb436dfb3bfd1039c12c51379,86,86,1
2c7cad9d3ad1af0858d8002530bcef32,86,31,4
e61ef6581f079bb63d05603889e91420,86,86,1
aad490980de18f1de1a075af1a4a6f7b,86,86,1
2aeade006d49beff6a6e31e88a27a8a5,86,86,1
f611cb018a01b69982162912798e2b22,87,87,1
5095002dfa9e2e0fa346d08f722688a5,87,57,2
f7c93210a9d334cac3efae4655aac30d,87,31,4
a5f36b0905a4a57b7ebba420f7692817,87,63,2
51ceafad8a80ca5807b400afdfa024e3,87,87,1
e2553d561850e70ad19e5b33fe42300f,87,87,1
7ac9229452848fc92cc44e4a639fcc05,87,33,3
197f787b4b08934e89333f0b76444715,87,44,2
9c6dfb4e71b7fc9a6c90c0575b1b1f6e,87,46,2
66b9fc8dffcf1d1c5a0fea4ea9472b99,87,53,2
10e9fdabe32ba0f5f20c052f048ac74b,87,87,1
513cc023534faf5a942371303093d1bf,87,87,1
4bc5e47c5004dfcb341e0d279c298903,87,41,3
2c28276519799c152710f2c77ec3ea77,87,60,2
1b6591631c07f5645d505ca7666449f3,87,87,1
3d2ef18165266d5dc898a3ba288181ce,87,23,7
acf7474bc90c57caf94d0eeb6e78beaa,87,87,1
3feed7594ad52244a8e750c160b6eae2,88,44,2
f8bb213ae4a336358e36492eaf18d332,88,80,2
fed7e201bc90fc7dfbdcdd228c22672c,88,88,1
bf57dc17019abca188f8095857fcd2c0,88,88,1
42985010951cb87c7672eb61bfe8623b,88,88,1
092762b0effad5930545b070119fdafc,88,88,1
b22e67775f98c05ab580116b209fb5c3,88,88,1
f3365a34eaa2b700ba4050b02e3c6d79,88,88,1
13f80d25d2b98f1c1f3f1621179d6c70,88,68,2
9bf7ef63c181705b89dbaaa4dd99fe24,88,88,1
7ce72fc08c47b1195856f9a5121c3771,88,88,1
99401d019ce10cc42397d3f4ee4d52a5,88,69,2
303f7e0adc8049c805cd8a2bafefc446,88,88,1
7c03acc54979df702fca2186b795d2d9,88,36,3
f2b33bf8928f470df7d21801f4f4fde8,88,88,1
bb06aa2a2328020b03bb295b10eaff13,88,30,4
a28dc28b7cea7d56435c49d5c72b0c45,89,89,1
7824033939e627146baa11e2baeffca6,89,89,1
2c985c0cdcb9aa5a5137fbeba299a078,89,32,6
d958914a1b902000f9c18550bf97ee4f,89,89,1
d183d4761027bc1534678c704f4d47f6,89,89,1
e389f5a84f839e740407fd7928f22fd9,89,89,1
8250a87e2f33cb20aa6dd70725eeb73a,89,57,2
9063c3832ce4ffd038370d9a800c0571,89,42,3
976db4d2ed21ffae6ee942cedffee1ca,89,40,5
861b3bd64573a83d4e613315830ff6bd,89,89,1
829f79b871dfdb9b7e549042d7040ebf,89,22,5
76f58b6f79c09c9904f5d171659e1e6f,89,49,2
5677aee2f2b1ad4da0764e1611739c8a,89,21,6
a76d50c4d76a2a8b0e15dd468594f60c,89,89,1
e951c0fc3913e7b030091c1ec4a6596b,89,62,2
5b2008accb546c9ac72e7a9744284026,89,89,1
fe156619020d034ec507c42db7e3f49b,89,41,3
df21a789e50312519f567ca13a2b1cc4,89,89,1
766bb64d69efbc8bd95c64363f60c32b,89,89,1
1fc5096ca4af60b7b02d4c5fcaa7f85d,89,32,3
a461ce9eea86c5427736dacb40db4146,89,61,2
af9ea9f93143c8afd2343a122f1f3633,89,59,2
5722aa55a0649146f2f3416fddc78787,89,89,1
cd9239203000863c2a7f4e4220c2afed,89,89,1
4122b2c193772556b4b8ee3881ad9f2f,89,89,1
fed04f711390f3d92c42751cbcc47980,89,89,1
ad984bc31928e82eff37dc1b8e95fff9,89,66,2
6f8920c5a6d659542ed1c9bacc11f676,90,90,1
74e030972096325dce59a84a2c81d7b8,90,90,1
3ab8c3a83327104adf5e806068ce6db7,90,90,1
4b190bfb4fd5e7bd9b7a586b47a95175,90,30,5
b4762f2e64fc6120f4acc11d3662446c,90,54,2
e907356ca16b9fca0d948970495b4b5a,90,90,1
67f0b1b7ff34b804b9513ddf7a98876c,90,41,3
f76977dfd581b896cc970c813f990082,90,47,3
0a1b3a35503868ad7077382bec0a91b6,90,55,4
9a32e29e43651464a565a2e059d9e4c8,90,58,3
216dd97aeef098e640f9b0a9eff4249e,90,90,1
956af973405a6f545246f70f10ede496,90,90,1
89f7674fc38c3cb47a8ae16ea1d85294,90,21,6
e0fd0ad6e9f13bae31c5dba3fe31013b,91,91,1
fef8eda155488137a37401d6a67efb8b,91,91,1
106d3a6ebac1f275dda340d3e8313d92,91,91,1
2d85736b578c2552db2d43e20467d1d3,91,91,1
c425d87cd17c91e068dde40d6fc92815,91,91,1
44beba7a1c64f36d43ea2167fdb75b23,91,41,3
634c29afa55c3245406e930d2bdeb7f8,91,91,1
61f0cd7a7be1938c18b17262e8e49a08,91,61,2
258a9a39c97c1cf2b9e00fd78aba155f,91,91,1
4e2650c9c2af090b0399c6430b8c73d1,91,48,2
8df403a0120aab3572dc3eeaa645bfd5,91,71,3
7bd72da072f2fa91b4a9f6cad8ec2ca8,91,91,1
0bd86f1a06522971013d2722053ae1d3,91,91,1
2b27e15f920a08816bd3e51375679236,91,91,1
be9910c34136cbf2da24e8c5b28bdcee,91,43,5
ca4bf8683c53b56d3d53c58a9b4cc122,91,33,6
2799d1337e048f16f365a2b385cb2cfc,91,91,1
8febeeb11e3fbc9c9b3f865c4bf9d79a,91,91,1
9be61d343d8e8b5a58060c12ec174635,91,39,4
53778e48ca3c41c3e929100cc53656a5,92,92,1
ff5a692b91a92efbab216b528a1c4aec,92,47,2
951c0b44699d16f0e871c63eec50dfc2,92,35,5
30ea7d548a8314ec05fe1a00d1e7c824,92,39,3
3ec5f94081e3784af759919e1f983a3b,92,77,2
48a5b9934f9f5045eeae505049b27a51,92,58,2
bc79f34cfe0a882b4a1ebaca30554a39,92,49,2
261a699c43913cdc99dd3a4fc5ea8b31,92,92,1
13f7b4455aff7c5cc83386a5d72940c4,92,92,1
4ea3e7b6d0065fbb1fa8d3632699f585,92,51,4
12d96fa42f689fad15e9e39374a0473a,92,50,4
7905e38bb61065c1748077e92ee3e631,92,37,5
174b1051fd87039ffb676fbab7aa8b89,92,34,7
99c2e5cf8df423e9c3de6aceae6b4356,93,38,3
f5b2acce4618030dad6dcd39f8f243fe,93,44,3
32d52c559e82dd7e1cd22d098aa1bcab,93,52,3
bb7f96abd71500019c5364b9635c0c90,93,55,2
bbecfb7c850ca64b3954b848db8cdb20,93,62,2
be327c348be4b440794af9bf9c73889b,93,37,3
f10d92218547dc6c762dded2aa4b6cca,93,64,3
f484cd90990e42403efaae31fd7d1c43,93,34,3
e001218874f85511c6df61724827a8f3,93,47,2
77d91738c6c3024c8d4d3492b91f4857,93,93,1
517b35e35e338f132190b0b52dd4d812,93,58,2
e91c0fe2220f71b550680f2c2721737b,93,44,3
866b6effef49d87f6ee2e904a329e1ee,93,93,1
f21316489bb4aaae32d04e027aee54bc,93,46,4
bb703bc8787792c6d9b2d3aaafe9513c,94,94,1
7efbacd3f5185fb21e9654ad68cbc0ba,94,67,2
f18d7dd59a5a294d651ee255447f220b,94,55,2
590eaa4a9d25f6523bcdd74087ab5f46,94,65,2
949f7d89b3bcf3d4b5c34f35874c39b8,94,53,2
394f941c1e7bcc057d7f1e241ddfb999,94,94,1
7ebbc113fd6e9f128cebdb593af5f4cd,94,94,1
74a52f21778e65bc3cf56d80b273df99,94,44,3
5fd38a589eb83f4b5951c491ee70f3a3,94,66,2
700ed586bd41a8f464706b189512491c,94,94,1
c0c367ee985869cb5fc83950b40577ea,94,58,2
379808aead4cae0b440676800f21e2b5,94,94,1
1a0d2a0a1de62b2608da632dea3be6dd,94,24,5
5ecd74989fa57475cbdf290cccdfe7d1,94,39,4
bf6d6074171eb597aedbee91880d0369,94,94,1
c6dc715dcf9230137614c1883a4db7a4,94,94,1
fefbda65fde49c05fb7785d165d49824,94,94,1
078a1779998bc4f0a421173afa2e3920,95,48,2
d5a6018410330d45c7eeaec538ac479d,95,95,1
e351a1621e78681179bb99706f8b46fb,95,95,1
c2195c94f2a5c0f067492abff646aa58,95,57,3
0d9ca2d245a549700816a75552037b6b,95,78,2
2180eec5a9a53216369dd0f57b245cd6,95,56,3
e35f1eaeb17ed32206ff1023da89e5ab,95,48,2
23c43f925f96dfde78e3153387efed9d,95,63,2
00d5787a21bd5e3cd89793a3e5730b21,95,73,2
72654929bd60e638f6ceca87ea06023d,95,62,2
735d2f621d32f46f66b415a59a054f04,95,39,3
2e58baa16a27e27aba9af3da2ad87170,96,44,3
d33df55648b0ec629cd434b374e6e7b0,96,50,4
45db81a64d0dff922564253ee13aa74b,96,22,6
6f6603a7607a4c3c78ad7e95b6eb95a1,96,96,1
d2b3b5918f275d9f36466b5d02fcd408,96,47,3
a036ff634b18b1b553ab0f0d68a24104,96,56,2
5abd8893bfe02a88458d9b162957c7ab,96,96,1
2ea40d8d76ff1d05d714a979382ce723,96,71,2
e28c870cada79abf36aed7ce5dfbd2bb,96,96,1
7d11992f02bcf22061d7011bc67e690e,96,59,2
06b233e2c0bd22ddf4e65e4a195d44f2,96,96,1
332bedd1b279625230ca95359dd48aad,96,24,6
9212b11992be7e935d94c89fb91f75b0,96,96,1
7a995a66c08812878505fc1d73faad79,97,59,2
0308320ed6e58326a9f6441e8a0edf79,97,43,3
ee65f3a7f27687d9af26be7313d8657d,97,53,2
473ffee21916839f3175a1b2017fe7f5,97,70,2
4a0a26d4ef1f52c698117da624ab40a6,97,50,2
56f5119ce2f7e31af17dfe2fea88a1b3,97,97,1
b5ef55238875070e01dff9287b7d7363,97,97,1
5fe1f2d5de5c20b0e73d96dea8533540,97,61,5
553a936d729c83dccc8a5a37e1644e57,97,59,2
3ed2aa6b19ac97182cfd8db6b134e76d,97,45,3
5881f5c7ad26fccfc07ee3903168184e,97,97,1
71c856d1c454dc5f2f13f1684b44e75e,97,46,3
882204a5d2625fa78a2eefbe40473d49,97,37,5
5c4d44addeee2e9bcca817b3ad4d05f6,97,97,1
ca6114722e63b3b187b433966cb4e32f,97,97,1
830910576f229b6f15f3a32133dd3eba,97,97,1
45d321cd1333f199d407110e988be62c,97,97,1
b1df7a55cd8b52952941c91182aa780a,97,57,2
